Ano;Mês;UF;  IRPF  
2020;Abril;PI;6.589.749
2020;Abril;PR;146.994.376
2020;Abril;RJ;208.665.203
2020;Abril;RN;11.743.417
2020;Abril;RO;5.604.829
2020;Abril;RR;2.007.396
2020;Abril;RS;114.623.975
2020;Abril;SC;63.623.842
2020;Abril;SE;7.954.343
2020;Abril;SP;691.561.073
2020;Abril;TO;4.000.312
2020;Maio;AC;1.177.629
2020;Maio;AL;5.688.366
2020;Maio;AM;7.170.334
2020;Maio;AP;1.200.053
2020;Maio;BA;19.513.237
2020;Maio;CE;12.273.624
2020;Maio;DF;47.093.942
2020;Maio;ES;13.917.531
2020;Maio;GO;44.925.619
2020;Maio;MA;6.595.510
2020;Maio;MG;106.454.734
2020;Maio;MS;18.814.582
2020;Maio;MT;16.825.475
2020;Maio;PA;10.377.636
2020;Maio;PB;7.190.733
2020;Maio;PE;18.248.296
2020;Maio;PI;5.146.044
2020;Maio;PR;90.331.631
2020;Maio;RJ;185.209.056
2020;Maio;RN;6.291.617
2020;Maio;RO;4.759.708
2020;Maio;RR;1.378.282
2020;Maio;RS;87.933.160
2020;Maio;SC;56.683.992
2020;Maio;SE;8.341.997
2020;Maio;SP;582.493.540
2020;Maio;TO;3.493.532
2020;Junho;AC;11.154.750
2020;Junho;AL;66.931.760
2020;Junho;AM;45.370.591
2020;Junho;AP;7.656.152
2020;Junho;BA;208.225.128
2020;Junho;CE;138.305.946
2020;Junho;DF;250.219.684
2020;Junho;ES;142.433.934
2020;Junho;GO;252.678.924
2020;Junho;MA;56.997.457
2020;Junho;MG;876.742.457
2020;Junho;MS;157.891.247
2020;Junho;MT;209.748.206
2020;Junho;PA;80.612.689
2020;Junho;PB;88.009.659
2020;Junho;PE;177.367.269
2020;Junho;PI;57.068.209
2020;Junho;PR;646.246.389
2020;Junho;RJ;1.112.611.063
2020;Junho;RN;72.288.752
2020;Junho;RO;49.712.365
2020;Junho;RR;13.602.554
2020;Junho;RS;773.843.484
2020;Junho;SC;357.521.645
2020;Junho;SE;65.769.643
2020;Junho;SP;3.197.791.235
2020;Junho;TO;20.621.305
2020;Julho;AC;7.569.071
2020;Julho;AL;27.438.752
2020;Julho;AM;29.417.663
2020;Julho;AP;5.891.435
2020;Julho;BA;113.104.143
2020;Julho;CE;62.480.518
2020;Julho;DF;102.583.769
2020;Julho;ES;56.344.061
2020;Julho;GO;198.377.854
2020;Julho;MA;40.175.688
2020;Julho;MG;347.990.682
2020;Julho;MS;60.786.026
2020;Julho;MT;70.115.920
2020;Julho;PA;47.660.950
2020;Julho;PB;39.983.002
2020;Julho;PE;85.161.128
2020;Julho;PI;26.971.838
2020;Julho;PR;375.408.311
2020;Julho;RJ;499.783.081
2020;Julho;RN;35.282.882
2020;Julho;RO;18.930.931
2020;Julho;RR;6.365.124
2020;Julho;RS;276.585.189
2020;Julho;SC;145.480.262
2020;Julho;SE;28.078.166
2020;Julho;SP;1.392.934.846
2020;Julho;TO;11.652.289
2020;Agosto;AC;8.690.268
2020;Agosto;AL;27.065.555
2020;Agosto;AM;27.514.239
2020;Agosto;AP;6.275.203
2020;Agosto;BA;110.188.643
2020;Agosto;CE;57.442.634
2020;Agosto;DF;110.846.154
2020;Agosto;ES;57.407.490
2020;Agosto;GO;90.617.075
2020;Agosto;MA;40.228.785
2020;Agosto;MG;308.685.630
2020;Agosto;MS;60.292.119
2020;Agosto;MT;60.971.979
2020;Agosto;PA;45.338.982
2020;Agosto;PB;35.256.393
2020;Agosto;PE;77.071.160
2020;Agosto;PI;25.336.261
2020;Agosto;PR;221.812.471
2020;Agosto;RJ;504.397.673
2020;Agosto;RN;32.466.706
2020;Agosto;RO;23.061.610
2020;Agosto;RR;6.645.123
2020;Agosto;RS;297.876.424
2020;Agosto;SC;140.847.911
2020;Agosto;SE;27.819.605
2020;Agosto;SP;1.286.625.341
2020;Agosto;TO;270.972.489
2020;Setembro;AC;6.918.386
2020;Setembro;AL;23.942.868
2020;Setembro;AM;25.111.098
2020;Setembro;AP;5.409.432
2020;Setembro;BA;96.650.315
2020;Setembro;CE;88.619.435
2020;Setembro;DF;76.033.125
2020;Setembro;ES;44.661.562
2020;Setembro;GO;84.714.773
2020;Setembro;MA;34.658.208
2020;Setembro;MG;291.900.009
2020;Setembro;MS;51.473.137
2020;Setembro;MT;55.882.685
2020;Setembro;PA;41.816.703
2020;Setembro;PB;33.024.445
2020;Setembro;PE;72.099.444
2020;Setembro;PI;22.548.071
2020;Setembro;PR;183.667.887
2020;Setembro;RJ;525.868.712
2020;Setembro;RN;30.462.628
2020;Setembro;RO;16.177.810
2020;Setembro;RR;6.291.993
2020;Setembro;RS;245.046.130
2020;Setembro;SC;157.072.783
2020;Setembro;SE;25.016.011
2020;Setembro;SP;1.346.432.455
2020;Setembro;TO;10.311.098
2020;Outubro;AC;6.882.140
2020;Outubro;AL;23.454.712
2020;Outubro;AM;27.854.857
2020;Outubro;AP;5.855.367
2020;Outubro;BA;96.580.958
2020;Outubro;CE;50.563.572
2020;Outubro;DF;92.331.692
2020;Outubro;ES;53.667.966
2020;Outubro;GO;84.713.586
2020;Outubro;MA;34.528.921
2020;Outubro;MG;297.568.572
2020;Outubro;MS;54.215.408
2020;Outubro;MT;62.121.745
2020;Outubro;PA;41.382.675
2020;Outubro;PB;32.228.233
2020;Outubro;PE;80.474.181
2020;Outubro;PI;22.330.958
2020;Outubro;PR;196.140.656
2020;Outubro;RJ;395.840.391
2020;Outubro;RN;30.731.188
2020;Outubro;RO;16.093.805
2020;Outubro;RR;5.463.805
2020;Outubro;RS;217.861.617
2020;Outubro;SC;144.335.849
2020;Outubro;SE;23.394.825
2020;Outubro;SP;1.494.537.567
2020;Outubro;TO;10.795.946
2020;Novembro;AC;6.433.097
2020;Novembro;AL;22.718.231
2020;Novembro;AM;24.904.029
2020;Novembro;AP;5.110.384
2020;Novembro;BA;89.552.302
2020;Novembro;CE;48.555.482
2020;Novembro;DF;72.365.391
2020;Novembro;ES;46.785.997
2020;Novembro;GO;79.028.169
2020;Novembro;MA;220.693.022
2020;Novembro;MG;329.635.537
2020;Novembro;MS;53.671.214
2020;Novembro;MT;51.595.715
2020;Novembro;PA;38.249.260
2020;Novembro;PB;29.910.101
2020;Novembro;PE;96.315.449
2020;Novembro;PI;20.967.850
2020;Novembro;PR;207.325.090
2020;Novembro;RJ;642.223.755
2020;Novembro;RN;30.392.624
2020;Novembro;RO;19.281.549
2020;Novembro;RR;6.553.855
2020;Novembro;RS;208.874.997
2020;Novembro;SC;164.275.913
2020;Novembro;SE;22.125.566
2020;Novembro;SP;1.318.204.763
2020;Novembro;TO;10.644.479
2020;Dezembro;AC;6.446.056
2020;Dezembro;AL;23.103.843
2020;Dezembro;AM;26.051.114
2020;Dezembro;AP;5.717.968
2020;Dezembro;BA;112.792.956
2020;Dezembro;CE;54.706.524
2020;Dezembro;DF;85.880.511
2020;Dezembro;ES;44.579.168
2020;Dezembro;GO;96.017.579
2020;Dezembro;MA;39.681.704
2020;Dezembro;MG;348.679.073
2020;Dezembro;MS;45.604.847
2020;Dezembro;MT;51.924.110
2020;Dezembro;PA;39.838.426
2020;Dezembro;PB;50.808.026
2020;Dezembro;PE;71.998.176
2020;Dezembro;PI;27.008.971
2020;Dezembro;PR;199.694.017
2020;Dezembro;RJ;479.620.782
2020;Dezembro;RN;30.168.999
2020;Dezembro;RO;32.931.917
2020;Dezembro;RR;5.161.719
2020;Dezembro;RS;247.377.482
2020;Dezembro;SC;121.710.455
2020;Dezembro;SE;23.150.094
2020;Dezembro;SP;1.581.519.197
2020;Dezembro;TO;12.109.383
2021;Janeiro;AC;5.374.487
2021;Janeiro;AL;19.307.175
2021;Janeiro;AM;20.780.415
2021;Janeiro;AP;4.994.316
2021;Janeiro;BA;104.256.730
2021;Janeiro;CE;47.841.199
2021;Janeiro;DF;75.858.959
2021;Janeiro;ES;40.722.114
2021;Janeiro;GO;76.290.810
2021;Janeiro;MA;52.646.216
2021;Janeiro;MG;318.290.937
2021;Janeiro;MS;46.168.667
2021;Janeiro;MT;56.714.066
2021;Janeiro;PA;33.755.516
2021;Janeiro;PB;25.607.137
2021;Janeiro;PE;65.994.064
2021;Janeiro;PI;18.413.921
2021;Janeiro;PR;195.017.761
2021;Janeiro;RJ;436.249.252
2021;Janeiro;RN;48.455.348
2021;Janeiro;RO;12.543.883
2021;Janeiro;RR;4.500.421
2021;Janeiro;RS;286.573.207
2021;Janeiro;SC;121.525.929
2021;Janeiro;SE;18.963.557
2021;Janeiro;SP;1.348.282.499
2021;Janeiro;TO;12.553.835
2021;Fevereiro;AC;1.987.794
2021;Fevereiro;AL;9.466.505
2021;Fevereiro;AM;10.167.817
2021;Fevereiro;AP;2.489.554
2021;Fevereiro;BA;39.495.905
2021;Fevereiro;CE;22.000.455
2021;Fevereiro;DF;47.816.119
2021;Fevereiro;ES;22.561.832
2021;Fevereiro;GO;45.478.623
2021;Fevereiro;MA;12.309.473
2021;Fevereiro;MG;160.945.885
2021;Fevereiro;MS;17.776.933
2021;Fevereiro;MT;24.933.032
2021;Fevereiro;PA;15.548.830
2021;Fevereiro;PB;11.098.356
2021;Fevereiro;PE;32.931.727
2021;Fevereiro;PI;7.468.446
2021;Fevereiro;PR;115.213.907
2021;Fevereiro;RJ;236.890.002
2021;Fevereiro;RN;13.261.800
2021;Fevereiro;RO;6.845.588
2021;Fevereiro;RR;1.949.366
2021;Fevereiro;RS;104.118.623
2021;Fevereiro;SC;71.027.946
2021;Fevereiro;SE;7.645.568
2021;Fevereiro;SP;739.018.961
2021;Fevereiro;TO;7.257.549
2021;Março;AC;2.665.914
2021;Março;AL;12.374.660
2021;Março;AM;13.940.290
2021;Março;AP;3.065.142
2021;Março;BA;48.986.522
2021;Março;CE;36.516.586
2021;Março;DF;84.914.638
2021;Março;ES;55.744.067
2021;Março;GO;68.052.492
2021;Março;MA;14.937.232
2021;Março;MG;195.696.977
2021;Março;MS;30.100.308
2021;Março;MT;27.258.935
2021;Março;PA;18.700.611
2021;Março;PB;16.288.793
2021;Março;PE;36.889.127
2021;Março;PI;8.859.178
2021;Março;PR;131.909.676
2021;Março;RJ;409.241.710
2021;Março;RN;12.023.405
2021;Março;RO;18.636.316
2021;Março;RR;2.912.003
2021;Março;RS;166.463.903
2021;Março;SC;178.634.875
2021;Março;SE;9.702.303
2021;Março;SP;1.242.119.719
2021;Março;TO;5.996.606
2021;Abril;AC;3.745.484
2021;Abril;AL;17.872.058
2021;Abril;AM;20.118.526
2021;Abril;AP;3.442.265
2021;Abril;BA;76.010.458
2021;Abril;CE;44.023.660
2021;Abril;DF;205.924.232
2021;Abril;ES;42.559.041
2021;Abril;GO;85.719.340
2021;Abril;MA;21.687.582
2021;Abril;MG;296.919.261
2021;Abril;MS;46.926.550
2021;Abril;MT;52.856.402
2021;Abril;PA;29.443.705
2021;Abril;PB;23.670.039
2021;Abril;PE;58.655.583
2021;Abril;PI;14.007.966
2021;Abril;PR;239.238.510
2021;Abril;RJ;487.915.437
2021;Abril;RN;32.490.100
2021;Abril;RO;13.426.985
2021;Abril;RR;5.034.900
2021;Abril;RS;246.308.089
2021;Abril;SC;159.231.573
2021;Abril;SE;19.181.400
2021;Abril;SP;1.423.217.402
2021;Abril;TO;9.593.076
2021;Maio;AC;12.895.071
2021;Maio;AL;74.852.359
2021;Maio;AM;52.364.473
2021;Maio;AP;10.793.708
2021;Maio;BA;273.171.141
2021;Maio;CE;207.704.711
2021;Maio;DF;293.568.324
2021;Maio;ES;177.897.442
2021;Maio;GO;365.047.697
2021;Maio;MA;66.265.196
2021;Maio;MG;1.193.447.919
2021;Maio;MS;277.092.540
2021;Maio;MT;290.586.998
2021;Maio;PA;96.922.545
2021;Maio;PB;95.797.312
2021;Maio;PE;194.509.366
2021;Maio;PI;59.317.157
2021;Maio;PR;966.305.109
2021;Maio;RJ;1.185.800.474
2021;Maio;RN;82.930.315
2021;Maio;RO;52.801.011
2021;Maio;RR;12.879.218
2021;Maio;RS;967.309.634
2021;Maio;SC;464.239.011
2021;Maio;SE;72.856.655
2021;Maio;SP;4.083.826.684
2021;Maio;TO;31.952.371
2021;Junho;AC;9.521.865
2021;Junho;AL;33.368.463
2021;Junho;AM;32.452.810
2021;Junho;AP;7.361.079
2021;Junho;BA;130.238.178
2021;Junho;CE;71.915.323
2021;Junho;DF;311.490.376
2021;Junho;ES;69.432.195
2021;Junho;GO;155.322.443
2021;Junho;MA;48.040.611
2021;Junho;MG;494.296.592
2021;Junho;MS;98.472.720
2021;Junho;MT;99.750.341
2021;Junho;PA;61.200.473
2021;Junho;PB;48.168.717
2021;Junho;PE;108.739.506
2021;Junho;PI;30.998.716
2021;Junho;PR;359.578.757
2021;Junho;RJ;571.188.720
2021;Junho;RN;41.535.654
2021;Junho;RO;26.612.765
2021;Junho;RR;7.505.855
2021;Junho;RS;418.235.934
2021;Junho;SC;220.501.221
2021;Junho;SE;33.556.058
2021;Junho;SP;1.778.740.766
2021;Junho;TO;18.679.630
2021;Julho;AC;8.855.985
2021;Julho;AL;26.747.767
2021;Julho;AM;30.671.627
2021;Julho;AP;7.304.498
2021;Julho;BA;125.344.357
2021;Julho;CE;78.722.529
2021;Julho;DF;107.638.891
2021;Julho;ES;61.187.350
2021;Julho;GO;121.878.934
2021;Julho;MA;41.439.397
2021;Julho;MG;488.696.556
2021;Julho;MS;81.320.593
2021;Julho;MT;87.080.636
2021;Julho;PA;60.334.913
2021;Julho;PB;38.815.668
2021;Julho;PE;88.784.887
2021;Julho;PI;26.614.680
2021;Julho;PR;431.755.273
2021;Julho;RJ;498.253.397
2021;Julho;RN;35.690.423
2021;Julho;RO;25.077.051
2021;Julho;RR;7.228.634
2021;Julho;RS;371.487.468
2021;Julho;SC;161.919.893
2021;Julho;SE;27.830.032
2021;Julho;SP;2.022.934.042
2021;Julho;TO;15.468.180
2021;Agosto;AC;8.331.401
2021;Agosto;AL;30.979.039
2021;Agosto;AM;30.689.787
2021;Agosto;AP;6.994.505
2021;Agosto;BA;129.907.405
2021;Agosto;CE;69.639.769
2021;Agosto;DF;118.804.282
2021;Agosto;ES;60.711.148
2021;Agosto;GO;115.038.608
2021;Agosto;MA;44.352.680
2021;Agosto;MG;498.142.444
2021;Agosto;MS;77.160.888
2021;Agosto;MT;84.665.098
2021;Agosto;PA;54.292.569
2021;Agosto;PB;38.541.319
2021;Agosto;PE;88.629.318
2021;Agosto;PI;26.981.142
2021;Agosto;PR;276.635.507
2021;Agosto;RJ;574.463.631
2021;Agosto;RN;37.421.786
2021;Agosto;RO;34.357.045
2021;Agosto;RR;6.694.567
2021;Agosto;RS;311.156.920
2021;Agosto;SC;168.664.234
2021;Agosto;SE;28.813.031
2021;Agosto;SP;1.732.088.552
2021;Agosto;TO;14.581.780
2021;Setembro;AC;7.752.390
2021;Setembro;AL;38.257.307
2021;Setembro;AM;25.996.827
2021;Setembro;AP;6.260.439
2021;Setembro;BA;135.065.357
2021;Setembro;CE;78.071.519
2021;Setembro;DF;142.962.930
2021;Setembro;ES;104.520.568
2021;Setembro;GO;109.221.389
2021;Setembro;MA;41.398.414
2021;Setembro;MG;373.788.112
2021;Setembro;MS;64.239.068
2021;Setembro;MT;80.217.561
2021;Setembro;PA;49.227.624
2021;Setembro;PB;38.095.649
2021;Setembro;PE;86.666.479
2021;Setembro;PI;22.857.813
2021;Setembro;PR;571.064.888
2021;Setembro;RJ;551.478.354
2021;Setembro;RN;34.742.083
2021;Setembro;RO;21.291.419
2021;Setembro;RR;7.669.229
2021;Setembro;RS;403.438.692
2021;Setembro;SC;216.725.017
2021;Setembro;SE;25.901.919
2021;Setembro;SP;1.778.488.225
2021;Setembro;TO;12.777.451
2021;Outubro;AC;7.166.066
2021;Outubro;AL;24.861.710
2021;Outubro;AM;27.603.373
2021;Outubro;AP;6.056.284
2021;Outubro;BA;103.232.311
2021;Outubro;CE;86.137.678
2021;Outubro;DF;86.975.540
2021;Outubro;ES;91.243.411
2021;Outubro;GO;125.568.410
2021;Outubro;MA;34.325.541
2021;Outubro;MG;310.616.511
2021;Outubro;MS;60.190.215
2021;Outubro;MT;73.881.175
2021;Outubro;PA;43.232.546
2021;Outubro;PB;32.082.219
2021;Outubro;PE;83.116.409
2021;Outubro;PI;35.399.774
2021;Outubro;PR;272.770.457
2021;Outubro;RJ;398.182.551
2021;Outubro;RN;30.304.769
2021;Outubro;RO;18.447.959
2021;Outubro;RR;5.574.133
2021;Outubro;RS;247.470.661
2021;Outubro;SC;174.020.352
2021;Outubro;SE;23.956.712
2021;Outubro;SP;1.857.974.713
2021;Outubro;TO;11.563.658
2021;Novembro;AC;7.278.343
2021;Novembro;AL;23.898.574
2021;Novembro;AM;24.215.325
2021;Novembro;AP;6.183.644
2021;Novembro;BA;94.319.918
2021;Novembro;CE;77.916.504
2021;Novembro;DF;81.030.914
2021;Novembro;ES;70.284.287
2021;Novembro;GO;96.444.592
2021;Novembro;MA;37.960.118
2021;Novembro;MG;305.918.558
2021;Novembro;MS;61.634.095
2021;Novembro;MT;108.868.236
2021;Novembro;PA;42.362.796
2021;Novembro;PB;33.698.754
2021;Novembro;PE;70.366.957
2021;Novembro;PI;22.299.147
2021;Novembro;PR;244.257.026
2021;Novembro;RJ;409.368.390
2021;Novembro;RN;32.037.976
2021;Novembro;RO;19.099.346
2021;Novembro;RR;6.628.836
2021;Novembro;RS;280.710.785
2021;Novembro;SC;165.742.449
2021;Novembro;SE;25.194.241
2021;Novembro;SP;1.512.899.417
2021;Novembro;TO;11.729.747
2021;Dezembro;AC;7.385.402
2021;Dezembro;AL;26.519.084
2021;Dezembro;AM;26.109.991
2021;Dezembro;AP;6.431.899
2021;Dezembro;BA;127.382.194
2021;Dezembro;CE;75.102.912
2021;Dezembro;DF;123.372.143
2021;Dezembro;ES;45.222.184
2021;Dezembro;GO;104.279.430
2021;Dezembro;MA;34.988.146
2021;Dezembro;MG;367.888.921
2021;Dezembro;MS;70.916.590
2021;Dezembro;MT;72.355.733
2021;Dezembro;PA;40.925.761
2021;Dezembro;PB;36.755.410
2021;Dezembro;PE;79.877.456
2021;Dezembro;PI;22.065.216
2021;Dezembro;PR;323.935.362
2021;Dezembro;RJ;485.284.881
2021;Dezembro;RN;27.935.869
2021;Dezembro;RO;18.960.152
2021;Dezembro;RR;6.159.360
2021;Dezembro;RS;260.526.786
2021;Dezembro;SC;149.501.746
2021;Dezembro;SE;22.135.212
2021;Dezembro;SP;1.895.235.608
2021;Dezembro;TO;13.239.462
2022;Janeiro;AC;2.271.184
2022;Janeiro;AL;9.395.627
2022;Janeiro;AM;15.123.899
2022;Janeiro;AP;2.703.063
2022;Janeiro;BA;45.752.911
2022;Janeiro;CE;32.777.031
2022;Janeiro;DF;68.947.040
2022;Janeiro;ES;148.758.701
2022;Janeiro;GO;52.731.439
2022;Janeiro;MA;112.199.180
2022;Janeiro;MG;208.654.442
2022;Janeiro;MS;32.031.502
2022;Janeiro;MT;36.810.756
2022;Janeiro;PA;18.198.746
2022;Janeiro;PB;11.789.580
2022;Janeiro;PE;30.838.082
2022;Janeiro;PI;14.920.246
2022;Janeiro;PR;147.901.075
2022;Janeiro;RJ;353.009.200
2022;Janeiro;RN;11.125.997
2022;Janeiro;RO;8.592.737
2022;Janeiro;RR;2.324.644
2022;Janeiro;RS;136.624.367
2022;Janeiro;SC;130.035.748
2022;Janeiro;SE;8.082.905
2022;Janeiro;SP;1.056.277.771
2022;Janeiro;TO;9.498.695
2022;Fevereiro;AC;1.844.742
2022;Fevereiro;AL;49.940.552
2022;Fevereiro;AM;7.531.023
2022;Fevereiro;AP;2.251.668
2022;Fevereiro;BA;311.534.474
2022;Fevereiro;CE;27.070.280
2022;Fevereiro;DF;94.374.706
2022;Fevereiro;ES;19.784.112
2022;Fevereiro;GO;41.717.505
2022;Fevereiro;MA;112.195.997
2022;Fevereiro;MG;183.212.649
2022;Fevereiro;MS;20.073.989
2022;Fevereiro;MT;33.673.840
2022;Fevereiro;PA;14.830.379
2022;Fevereiro;PB;9.617.054
2022;Fevereiro;PE;28.449.166
2022;Fevereiro;PI;5.783.162
2022;Fevereiro;PR;110.360.971
2022;Fevereiro;RJ;264.420.623
2022;Fevereiro;RN;11.597.018
2022;Fevereiro;RO;14.446.752
2022;Fevereiro;RR;2.086.158
2022;Fevereiro;RS;228.557.931
2022;Fevereiro;SC;83.992.746
2022;Fevereiro;SE;7.295.791
2022;Fevereiro;SP;1.040.366.942
2022;Fevereiro;TO;4.340.475
2022;Março;AC;2.936.597
2022;Março;AL;11.676.573
2022;Março;AM;15.408.840
2022;Março;AP;2.847.499
2022;Março;BA;50.205.515
2022;Março;CE;28.016.064
2022;Março;DF;72.483.268
2022;Março;ES;57.471.448
2022;Março;GO;58.056.157
2022;Março;MA;17.061.435
2022;Março;MG;221.574.232
2022;Março;MS;38.035.928
2022;Março;MT;34.866.585
2022;Março;PA;21.617.288
2022;Março;PB;17.396.800
2022;Março;PE;32.908.750
2022;Março;PI;14.976.695
2022;Março;PR;141.022.160
2022;Março;RJ;289.369.176
2022;Março;RN;13.139.240
2022;Março;RO;10.731.032
2022;Março;RR;3.679.286
2022;Março;RS;155.189.970
2022;Março;SC;94.633.892
2022;Março;SE;10.441.715
2022;Março;SP;1.389.330.581
2022;Março;TO;8.189.164
2022;Abril;AC;3.315.051
2022;Abril;AL;15.600.477
2022;Abril;AM;15.919.167
2022;Abril;AP;3.584.359
2022;Abril;BA;99.208.818
2022;Abril;CE;44.856.759
2022;Abril;DF;94.565.492
2022;Abril;ES;64.211.517
2022;Abril;GO;83.874.663
2022;Abril;MA;23.500.674
2022;Abril;MG;295.843.669
2022;Abril;MS;46.888.291
2022;Abril;MT;59.495.176
2022;Abril;PA;29.957.942
2022;Abril;PB;27.084.911
2022;Abril;PE;48.369.136
2022;Abril;PI;14.127.107
2022;Abril;PR;226.622.077
2022;Abril;RJ;389.048.865
2022;Abril;RN;19.106.709
2022;Abril;RO;15.730.590
2022;Abril;RR;5.864.697
2022;Abril;RS;216.751.805
2022;Abril;SC;338.030.870
2022;Abril;SE;36.300.997
2022;Abril;SP;1.379.271.272
2022;Abril;TO;9.546.436
2022;Maio;AC;16.858.337
2022;Maio;AL;84.553.378
2022;Maio;AM;57.738.955
2022;Maio;AP;10.320.722
2022;Maio;BA;323.274.529
2022;Maio;CE;164.993.423
2022;Maio;DF;323.646.048
2022;Maio;ES;206.819.606
2022;Maio;GO;465.628.683
2022;Maio;MA;75.830.618
2022;Maio;MG;1.336.105.174
2022;Maio;MS;358.112.841
2022;Maio;MT;393.106.756
2022;Maio;PA;118.228.587
2022;Maio;PB;109.414.717
2022;Maio;PE;231.652.315
2022;Maio;PI;66.449.906
2022;Maio;PR;1.177.680.829
2022;Maio;RJ;1.307.082.397
2022;Maio;RN;90.761.079
2022;Maio;RO;71.317.038
2022;Maio;RR;20.176.666
2022;Maio;RS;1.146.810.854
2022;Maio;SC;543.433.386
2022;Maio;SE;77.862.125
2022;Maio;SP;4.806.777.728
2022;Maio;TO;42.580.550
2022;Junho;AC;10.806.437
2022;Junho;AL;36.598.270
2022;Junho;AM;34.141.449
2022;Junho;AP;7.644.390
2022;Junho;BA;140.566.806
2022;Junho;CE;70.064.795
2022;Junho;DF;130.030.636
2022;Junho;ES;68.841.647
2022;Junho;GO;224.217.907
2022;Junho;MA;49.710.919
2022;Junho;MG;504.081.682
2022;Junho;MS;95.043.768
2022;Junho;MT;137.609.897
2022;Junho;PA;62.539.695
2022;Junho;PB;47.265.628
2022;Junho;PE;171.570.935
2022;Junho;PI;34.248.568
2022;Junho;PR;1.014.393.906
2022;Junho;RJ;659.856.803
2022;Junho;RN;41.984.508
2022;Junho;RO;30.811.726
2022;Junho;RR;9.030.973
2022;Junho;RS;392.922.653
2022;Junho;SC;222.895.084
2022;Junho;SE;39.766.363
2022;Junho;SP;2.075.055.263
2022;Junho;TO;22.202.495
2022;Julho;AC;9.182.047
2022;Julho;AL;31.041.768
2022;Julho;AM;31.793.794
2022;Julho;AP;7.512.509
2022;Julho;BA;197.794.966
2022;Julho;CE;64.063.389
2022;Julho;DF;109.964.989
2022;Julho;ES;60.556.601
2022;Julho;GO;140.554.710
2022;Julho;MA;41.589.254
2022;Julho;MG;393.300.645
2022;Julho;MS;84.097.595
2022;Julho;MT;98.591.520
2022;Julho;PA;63.556.026
2022;Julho;PB;38.100.796
2022;Julho;PE;228.361.668
2022;Julho;PI;30.309.538
2022;Julho;PR;280.261.147
2022;Julho;RJ;498.777.196
2022;Julho;RN;37.351.723
2022;Julho;RO;24.415.453
2022;Julho;RR;8.412.383
2022;Julho;RS;315.707.921
2022;Julho;SC;166.900.665
2022;Julho;SE;30.840.119
2022;Julho;SP;1.596.266.821
2022;Julho;TO;20.793.072
2022;Agosto;AC;9.575.850
2022;Agosto;AL;31.797.543
2022;Agosto;AM;33.843.076
2022;Agosto;AP;7.663.884
2022;Agosto;BA;129.262.553
2022;Agosto;CE;59.086.339
2022;Agosto;DF;157.631.564
2022;Agosto;ES;67.843.072
2022;Agosto;GO;141.280.147
2022;Agosto;MA;48.475.039
2022;Agosto;MG;399.339.517
2022;Agosto;MS;85.047.695
2022;Agosto;MT;100.939.921
2022;Agosto;PA;60.197.283
2022;Agosto;PB;38.255.800
2022;Agosto;PE;98.487.964
2022;Agosto;PI;30.499.846
2022;Agosto;PR;261.290.884
2022;Agosto;RJ;443.121.489
2022;Agosto;RN;36.671.513
2022;Agosto;RO;25.929.684
2022;Agosto;RR;7.792.459
2022;Agosto;RS;310.235.721
2022;Agosto;SC;168.826.535
2022;Agosto;SE;29.057.025
2022;Agosto;SP;1.913.095.640
2022;Agosto;TO;17.987.247
2022;Setembro;AC;9.226.084
2022;Setembro;AL;30.763.640
2022;Setembro;AM;29.126.319
2022;Setembro;AP;7.318.846
2022;Setembro;BA;112.645.024
2022;Setembro;CE;61.268.263
2022;Setembro;DF;139.316.374
2022;Setembro;ES;62.752.714
2022;Setembro;GO;137.440.152
2022;Setembro;MA;41.988.251
2022;Setembro;MG;447.477.704
2022;Setembro;MS;71.023.356
2022;Setembro;MT;85.133.217
2022;Setembro;PA;78.184.350
2022;Setembro;PB;36.653.546
2022;Setembro;PE;83.424.959
2022;Setembro;PI;27.878.652
2022;Setembro;PR;276.030.995
2022;Setembro;RJ;491.095.066
2022;Setembro;RN;35.112.322
2022;Setembro;RO;25.536.941
2022;Setembro;RR;7.219.358
2022;Setembro;RS;406.543.973
2022;Setembro;SC;168.794.111
2022;Setembro;SE;28.182.102
2022;Setembro;SP;1.667.433.336
2022;Setembro;TO;15.727.918
2022;Outubro;AC;8.110.998
2022;Outubro;AL;28.328.805
2022;Outubro;AM;39.655.681
2022;Outubro;AP;6.561.339
2022;Outubro;BA;118.158.173
2022;Outubro;CE;54.890.988
2022;Outubro;DF;97.022.836
2022;Outubro;ES;63.966.040
2022;Outubro;GO;139.811.633
2022;Outubro;MA;39.688.214
2022;Outubro;MG;365.670.797
2022;Outubro;MS;67.814.656
